word,original_forms,difficulty,regression_probability,total_occurrences
children,"Children"", children, children,",0.7960648958105951,0.14705882352941177,68
attended,attended,0.9464698431278,0.14705882352941177,34
were,"Were, were",0.7071958873222324,0.14634146341463414,164
miguel,Miguel,1.0,0.14615384615384616,130
prescott,Prescott,1.0,0.14583333333333334,48
would,would,0.7047770197567614,0.14583333333333334,48
herbert,Herbert,0.9431534135489391,0.14583333333333334,48
finish,finish,0.8186105356646126,0.14285714285714285,21
eventually,"Eventually, Eventually,, eventually",0.8738251393660512,0.14285714285714285,35
d,D.,1.0,0.14285714285714285,35
july,"(July, July",0.9016302787013539,0.14285714285714285,70
1945,1945,1.0,0.14285714285714285,35
many,many,0.7676714251921598,0.14285714285714285,35
popular,popular,0.8760694723196638,0.14285714285714285,35
scientific,scientific,0.9040217759374791,0.14285714285714285,35
1946,"1946, 1946)",1.0,0.14285714285714285,35
part,"Part, part",0.7802283362995156,0.14130434782608695,92
between,"Between, between",0.7960558776934847,0.14084507042253522,71
been,been,0.7054788812467621,0.14084507042253522,71
18,"18,",1.0,0.14084507042253522,71
april,"(April, April",0.8804618130915994,0.140625,128
h,H.,1.0,0.13978494623655913,93
that,"That, that, that,",0.6227666061243714,0.13942307692307693,208
quincy,"Quincy, Quincy,, Quincy.",0.9454651752660289,0.1388888888888889,36
nancy,Nancy,0.879219686389618,0.1388888888888889,36
bid,bid,0.8999976608992848,0.1388888888888889,36
wooley,"Wooley, Wooley),, Wooley,",1.0,0.1388888888888889,36
1947,"1947, 1947), 1947,",1.0,0.1388888888888889,36
david,David,0.8174464603371298,0.1388888888888889,36
austin,"Austin, Austin.",0.9079622386579614,0.1388888888888889,36
campaign,"Campaign, campaign, campaign,",0.888655276682484,0.1388888888888889,36
film,film,0.8350381349081529,0.1388888888888889,72
rocky,"Rocky, Rocky.",0.8909812291671216,0.1388888888888889,36
new,"New, new",0.740035765617619,0.13875598086124402,209
had,had,0.7068860651133955,0.13872832369942195,173
son,"(son, son, son),, son,",0.7624010777104125,0.1383399209486166,253
may,"(May, May",0.7537513412595351,0.13793103448275862,116
einstein,"Einstein, Einstein,",0.9343808531624948,0.13793103448275862,87
thomas,Thomas,0.8630696036716254,0.13793103448275862,58
senate,"Senate, Senate,",0.9261595730181481,0.1375,80
1815,"1815), 1815.",1.0,0.13636363636363635,22
woman,"Woman, woman",0.7601709363763421,0.13636363636363635,22
hodgkin,Hodgkin,1.0,0.13636363636363635,22
liberal,liberal,0.9454651752660284,0.13636363636363635,22
wagner,"Wagner,",0.9574229699625314,0.13636363636363635,22
swiss,Swiss,0.9273953958686115,0.13636363636363635,22
saturday,Saturday,0.8475649972346173,0.13636363636363635,22
will,"(""Will, Will",0.6975379143655279,0.13636363636363635,22
jose,Jose,0.9410581808199153,0.13636363636363635,22
live,"Live, Live,",0.769336120902611,0.13636363636363635,22
engineer,"Engineer, engineer",0.9029259535307417,0.13636363636363635,22
1591,1591,1.0,0.13636363636363635,22
wars,"Wars, wars,",0.9127277419701442,0.13636363636363635,22
what,what,0.6369906166148831,0.13636363636363635,22
james,"James, James,",0.8346827434359796,0.1347517730496454,141
senator,Senator,0.8617623161928877,0.13333333333333333,45
until,until,0.7744834266976843,0.1328125,128
city,"City, City), City., city",0.7974414902183878,0.1323529411764706,68
3,"3,",1.0,0.13043478260869565,23
7,"7,",1.0,0.13043478260869565,46
cameo,cameo,1.0298092856422076,0.13043478260869565,23
grandmother,"grandmother, grandmother,",0.8687516144180367,0.13043478260869565,23
left,left,0.7558864581598175,0.13043478260869565,46
iii,"III, III,, III:",1.127085455333822,0.13043478260869565,69
1903,"1903,, 1903.",1.0,0.13043478260869565,23
1959,1959),1.0,0.13043478260869565,23
lilian,Lilian,1.0,0.13043478260869565,23
administration,"Administration, administration",0.9199780203731377,0.13043478260869565,23
1928,"1928, 1928.",1.0,0.13043478260869565,23
norwich,"Norwich,",1.0,0.13043478260869565,23
mississippi,"Mississippi, Mississippi,",0.9251980322451724,0.13043478260869565,23
nominated,nominated,0.9666040071794523,0.13043478260869565,23
long,"Long, long",0.7427812086809641,0.1276595744680851,47
died,"(died, died",0.8003174734600267,0.1276595744680851,141
sr,"Sr., Sr.,",0.9366155142945721,0.1276595744680851,47
march,"(March, March",0.8744933633575568,0.1267605633802817,71
later,later,0.7758823996648515,0.12666666666666668,150
12,"12,",1.0,0.125,24
forest,Forest,0.8839998190943593,0.125,24
high,high,0.79181503533068,0.125,24
1940,"1940, 1940,",1.0,0.125,24
carolina,"Carolina,, Carolina;",0.9279643918637955,0.125,24
few,few,0.7745683622936591,0.125,24
presley,"Presley, Presley)",0.9858785420486306,0.125,72
highly,highly,0.8794240126428403,0.125,24
1942,"1942, 1942.",1.0,0.125,24
hall,Hall,0.8440452777006109,0.125,24
lived,lived,0.8345629941281131,0.125,24
medal,"Medal, Medal.",0.9033333310043864,0.125,24
supporting,"Supporting, supporting",0.9398352104057038,0.125,24
because,because,0.7245638562881371,0.125,24
26,"26,",1.0,0.125,24
early,early,0.815128674953144,0.125,24
generation,"""generation,"", Generation.",0.9014346648418868,0.125,24
gail,"""Gail, Gail",0.9253169519632033,0.125,48
best,"""Best, Best, best",0.7630200974516033,0.125,80
chairman,"chairman, chairman,",0.9023559373610688,0.125,24
europe,"Europe, Europe,",0.8701401114985834,0.125,24
dozen,dozen,0.8742966122035155,0.125,24
declined,"declined, declined.",0.9821909406900698,0.125,24
attending,attending,0.9223910716567117,0.125,24
while,"While, while",0.7687854374352957,0.125,48
committee,Committee,0.8779256986694789,0.125,24
skull,Skull,0.893853393388406,0.125,24
jonathan,Jonathan,0.8959761114761827,0.125,24
arnold,"Arnold, Arnold;",0.9157402991863922,0.125,24
defense,"Defense, Defense., defense",0.8623742558535379,0.125,72
created,created,0.8754752464911849,0.125,24
career,"career, career,",0.8495328695626015,0.125,48
states,"States, States.",0.8424366122630403,0.12418300653594772,153
records,"Records, Records,, Records.",0.8538579778924023,0.12389380530973451,113
some,"Some, some",0.7056952102746272,0.12280701754385964,57
she,"She, she, she,",0.6752687246372777,0.12179487179487179,312
family,"family, family)., family,, family.",0.7682445582800456,0.12142857142857143,140
york,"York, York,, York.",0.8052914033160328,0.12138728323699421,173
doing,doing,0.7261344658482255,0.12121212121212122,33
given,given,0.8201571053081235,0.12121212121212122,33
became,became,0.8473660567345688,0.12080536912751678,149
wrote,"wrote, wrote,",0.8316149145989182,0.1206896551724138,58
are,"are, are:",0.66211134541821,0.1206896551724138,58
st,"St, St.",0.8453591244791687,0.12048192771084337,83
w,W.,1.0,0.12,150
star,"Star, star, star,",0.8263311311570118,0.11864406779661017,59
was,"Was, Was,, was",0.6588716478890057,0.11818181818181818,1760
on,"On, on",0.6506961167559442,0.11814345991561181,474
descent,"descent, descent.",0.9624272941744321,0.11764705882352941,34
november,"(November, November",0.9143178085301723,0.1171875,128
massachusetts,"Massachusetts, Massachusetts), Massachusetts.",0.9437187881248409,0.11702127659574468,94
hutchinson,"Hutchinson, Hutchinson,, Hutchinson.",1.0,0.11688311688311688,77
become,become,0.8124686260657227,0.11666666666666667,60
former,former,0.8852964956952226,0.11666666666666667,60
june,June,0.8840416646907907,0.11594202898550725,69
two,"Two, two",0.7247363842469169,0.11594202898550725,69
all,all,0.6624721616881935,0.11594202898550725,69
1954,"1954, 1954.",1.0,0.11428571428571428,35
this,"This, this",0.6452787482901244,0.11428571428571428,105
leading,"Leading, leading",0.880062335991771,0.11428571428571428,35
puerto,Puerto,0.9439090598981,0.11428571428571428,35
years,"years, years,, years., years;",0.7495567644030243,0.11428571428571428,70
said,said,0.7232076265707097,0.11428571428571428,35
1916,"1916, 1916)",1.0,0.11428571428571428,35
1961,"(1961), (1961,, 1961",1.0,0.11428571428571428,35
signed,signed,0.8584522070557837,0.11428571428571428,35
executive,"Executive, executive",0.90675314691806,0.11428571428571428,35
arts,"Arts, arts",0.9122971889951251,0.11428571428571428,35
among,"Among, among",0.8608909365269924,0.11428571428571428,70
life,"Life, life",0.736248403593198,0.11428571428571428,35
as,"As, as",0.6958391262769004,0.11288343558282209,815
connecticut,"Connecticut, Connecticut),, Connecticut., Connecticut;",0.9271451172711507,0.11267605633802817,71
government,"government, government,, government.",0.8350441861483414,0.1111111111111111,36
electoral,electoral,1.0265845294456424,0.1111111111111111,36
society,"Society., society, society.",0.8620491066781605,0.1111111111111111,36
28,"28, 28,",1.0,0.1111111111111111,45
included,included,0.9205016529364121,0.1111111111111111,36
1955,"1955, 1955), 1955,, 1955.",1.0,0.1111111111111111,45
samuel,Samuel,0.9246087479244522,0.1111111111111111,36
after,"After, after",0.7423490980418989,0.11055276381909548,199
presidents,"Presidents, presidents.",0.9606391553750548,0.10869565217391304,46
e,E.,1.0,0.10869565217391304,46
roosevelt,"Roosevelt, Roosevelt.",0.9370940815666036,0.10843373493975904,83
from,"(from, From, from",0.699142726798017,0.10821643286573146,499
following,"Following, following, following:",0.8494543344833684,0.10752688172043011,93
kennedy,"Kennedy, Kennedy,, Kennedy.",0.9027910898076785,0.10714285714285714,84
candidate,"candidate, candidate.",0.9154609490832187,0.10638297872340426,47
representatives,"Representatives, Representatives,",0.9699623842409817,0.10638297872340426,47
us,U.S.,0.7064239805253862,0.10582010582010581,189
than,than,0.7392248284756177,0.10416666666666667,48
adams,"Adams, Adams,",0.9122971889951258,0.10416666666666667,192
firm,"firm, firm,, firm.",0.8593267763938642,0.10416666666666667,48
republican,"(Republican,, Republican",0.9448744213535817,0.10416666666666667,48
geiger,Geiger,0.9726336367578199,0.10416666666666667,48
king,"King, King), King,, King.",0.808051768021273,0.1038961038961039,154
television,"Television, television",0.8608909365269944,0.10377358490566038,106
where,"(where, where",0.7034087911947324,0.10365853658536585,164
15,"15,",1.0,0.1016949152542373,59
the,"""The, (the, The, [the, the",0.5937206175868068,0.10129362948498902,4097
army,"Army, Army., army.",0.824279077924473,0.10084033613445378,119
for,"""for, For, for",0.6510417664406022,0.10080645161290322,496
at,"At, at",0.6811395853930846,0.10051546391752578,388
jr,"Jr., Jr.,",0.9136918175777352,0.1,70
marine,Marine,0.8955815768358094,0.1,60
who,"Who, who, who,",0.6957338417552359,0.1,320
1800,1800,1.0,0.1,10
be,be,0.6582342672528719,0.1,80
dr,Dr.,0.7750818491544321,0.1,10
films,"films, films,",0.8938533933884051,0.1,60
role,"Role, role, role,",0.8854046933966375,0.09876543209876543,81
there,"There, There,, There., there, there.",0.6692453162457158,0.09876543209876543,81
1953,"1953, 1953,, 1953.",1.0,0.09859154929577464,71
state,"State, state",0.8152018291644316,0.0963855421686747,83
his,"(his, His, his",0.6975169118357705,0.09555555555555556,900
term,"term, term.",0.8871095062458908,0.09523809523809523,21
14,"14,",1.0,0.09523809523809523,21
to,"to, to.",0.6040362102843608,0.09345156889495225,1466
world,"World, World,",0.7583435150502088,0.09259259259259259,108
beetlejuice,"Beetlejuice,",1.0,0.09090909090909091,11
penfield,"Penfield,",1.0,0.09090909090909091,11
newcomb,Newcomb,1.0,0.09090909090909091,11
recent,recent,0.8983696513600326,0.09090909090909091,11
cooler,"Cooler,",0.9228359362680181,0.09090909090909091,11
always,always,0.7439629973073966,0.09090909090909091,11
pearl,Pearl,0.8913573639574005,0.09090909090909091,11
financial,financial,0.8924559120905833,0.09090909090909091,11
big,big,0.7423357969779115,0.09090909090909091,11
michigan,Michigan),0.930326104807964,0.09090909090909091,11
boone,"Boone,, Boone.",1.0,0.09090909090909091,22
mathematics,mathematics,0.955843506683493,0.09090909090909091,11
spirits,Spirits,0.8901905881467228,0.09090909090909091,11
rumored,rumored,0.9941401827975529,0.09090909090909091,11
frequent,frequent,0.9600606641972488,0.09090909090909091,11
eleven,eleven,0.8987932097759684,0.09090909090909091,11
2002,"2002), 2002.",1.0,0.09090909090909091,33
puts,puts,0.8745262507534903,0.09090909090909091,11
travis,Travis,0.8964318893116718,0.09090909090909091,11
night,Night,0.7329510953322363,0.09090909090909091,22
narrating,narrating,1.0488729092819131,0.09090909090909091,11
version,version,0.8899467250086222,0.09090909090909091,11
childrens,children's,1.0,0.09090909090909091,11
appearance,appearance,0.9032651421851277,0.09090909090909091,11
armstrong,"Armstrong,",0.9350609309322515,0.09090909090909091,11
scoutmaster,scoutmaster,1.0597797562888902,0.09090909090909091,11
rips,rips,0.9881514755913632,0.09090909090909091,11
switzerland,"Switzerland,",0.9309392868463976,0.09090909090909091,11
around,around,0.7393356041004382,0.09090909090909091,22
white,White,0.7968965918680943,0.09090909090909091,11
29,"29,",1.0,0.09090909090909091,11
litogot,Litogot,1.0,0.09090909090909091,11
entrance,entrance,0.8913070051284605,0.09090909090909091,11
lieserl,"Lieserl,",1.0,0.09090909090909091,11
technology,"Technology,",0.8932408547746018,0.09090909090909091,11
kim,Kim,0.8655062420729329,0.09090909090909091,11
especially,especially,0.8338637719878673,0.09090909090909091,11
kaye,"Kaye,",1.0,0.09090909090909091,11
disco,disco,0.9308706833251624,0.09090909090909091,11
harbor,"Harbor,",0.905256218680385,0.09090909090909091,11
institute,Institute,0.9534651490019204,0.09090909090909091,11
influence,influence,0.8936659605401084,0.09090909090909091,11
sisters,sisters,0.8693675153936863,0.09090909090909091,11
illegitimate,illegitimate,0.9887407599120833,0.09090909090909091,11
tesla,Tesla),1.0068837012671017,0.09090909090909091,11
acquaintance,acquaintance,0.933786019816252,0.09090909090909091,11
c,"(c., c.",1.0,0.09090909090909091,22
concept,concept,0.9059064288906936,0.09090909090909091,11
spring,spring,0.8640288120348262,0.09090909090909091,11
avery,"Avery,",1.0,0.09090909090909091,11
shared,shared,0.9072775743928325,0.09090909090909091,11
soldier,"soldier, soldier.",0.8554388334912442,0.09090909090909091,22
gymnasium,Gymnasium,0.986998654522355,0.09090909090909091,11
broke,broke,0.8162555182663691,0.09090909090909091,11
luitpold,Luitpold,1.0,0.09090909090909091,11
explanation,explanation,0.8816062792105093,0.09090909090909091,11
continental,Continental,0.952982191095457,0.09090909090909091,22
relocated,relocated,1.0088100011825503,0.09090909090909091,11
machinist,"machinist,",1.0352014675709333,0.09090909090909091,11
bruce,"Bruce,",0.8791826495045977,0.09090909090909091,11
20th,20th,1.0,0.09090909090909091,11
hence,hence,0.9377413307595988,0.09090909090909091,11
unauthorized,unauthorized,0.9669443654643503,0.09090909090909091,11
halfbrother,half-brother,1.0,0.09090909090909091,11
aquidneck,Aquidneck,1.0,0.09090909090909091,11
followers,followers,0.9600606641972488,0.09090909090909091,11
heretic,heretic,1.0208316353052598,0.09090909090909091,11
twoday,two-day,1.0,0.09090909090909091,11
t,T.,1.0,0.09090909090909091,11
disclose,disclose,0.9783594451701098,0.09090909090909091,11
bros,"Bros.,",0.9962370286219795,0.09090909090909091,11
coordinated,coordinated,0.9969614767739136,0.09090909090909091,11
usa,USA),0.945465175266028,0.09090909090909091,11
yet,yet,0.7696651721291708,0.09090909090909091,11
kentucky,"Kentucky,",0.9347572269997944,0.09090909090909091,11
traced,traced,0.9423202481672063,0.09090909090909091,11
decided,decided,0.8229382963693694,0.09090909090909091,11
recently,recently,0.8713053654639858,0.09090909090909091,11
quarter,quarter,0.8713357007067667,0.09090909090909091,11
60,60,1.0,0.09090909090909091,22
rosemarys,(Rosemary's,1.0,0.09090909090909091,11
greatgrandparents,"great-grandparents,",1.0,0.09090909090909091,11
statements,statements,0.9329102430605972,0.09090909090909091,11
byron,"Byron,",0.955843506683493,0.09090909090909091,11
marx,Marx,0.963666025319906,0.09090909090909091,11
dry,Dry,0.8516684851855983,0.09090909090909091,11
sir,Sir,0.7287010251465641,0.09090909090909091,11
wild,Wild,0.8401608719583865,0.09090909090909091,11
fischer,Fischer,1.0,0.09090909090909091,11
frs,FRS,1.1544518185760018,0.09090909090909091,11
biophysicist,"biophysicist,",1.1544518185760018,0.09090909090909091,11
alan,Alan,0.8621211309909961,0.09090909090909091,11
aid,aid,0.8960895636132643,0.09090909090909091,11
revealed,revealed,0.930326104807964,0.09090909090909091,11
national,National,0.8562174212698129,0.09090909090909091,11
potentials,"potentials,""",1.0281639927246806,0.09090909090909091,11
dock,Dock,0.9100904894819515,0.09090909090909091,11
cayuga,Cayuga,1.0909090909090906,0.09090909090909091,11
electrochemical,electrochemical,1.1110771590560324,0.09090909090909091,11
banker,banker,0.938399367934501,0.09090909090909091,11
violin,violin,0.9384823991250122,0.09090909090909091,11
space,Space),0.8345510391495096,0.09090909090909091,11
cars,"cars,",0.8491590482933945,0.09090909090909091,11
aligned,aligned,1.009809581573593,0.09090909090909091,11
spock,Spock,1.0,0.09090909090909091,11
jacob,Jacob,0.9029935585413298,0.09090909090909091,11
ground,Ground,0.8308947035165203,0.09090909090909091,11
wall,Wall,0.8318765471217001,0.09090909090909091,11
money,money,0.7448458733898352,0.09090909090909091,22
quadricycle,"Quadricycle, Quadricycle,",1.0,0.09090909090909091,22
represented,represented,0.9435294289295423,0.09090909090909091,11
cast,cast,0.8759669677622063,0.09090909090909091,22
monica,"Monica,",0.880500070184259,0.09090909090909091,11
personally,personally,0.8577899172763087,0.09090909090909091,11
devote,devote,0.9734312662403203,0.09090909090909091,11
dunne,Dunne,0.9679834074444216,0.09090909090909091,11
ricanamerican,Rican-American,1.0,0.09090909090909091,11
evolutionary,evolutionary,0.9934652720630797,0.09090909090909091,11
offbroadway,Off-Broadway,1.0,0.09090909090909091,11
m,M.,1.0,0.09090909090909091,11
catholic,Catholic,0.9003757769564961,0.09090909090909091,11
culminated,culminated,1.0909090909090906,0.09090909090909091,11
41st,41st,1.0,0.09090909090909091,11
19,"19,",1.0,0.09090909090909091,11
race,race,0.8371190319072618,0.09090909090909091,22
tales,Tales,0.9229479400779895,0.09090909090909091,11
chips,"CHiPs,",0.8899467250086222,0.09090909090909091,11
these,These,0.7312574154113306,0.09090909090909091,11
edison,Edison,0.9656001908228966,0.09090909090909091,11
brilliant,brilliant,0.8587379066687386,0.09090909090909091,11
trek,Trek,0.9407048780906068,0.09090909090909091,11
album,Album,0.9081545493963806,0.09090909090909091,11
nonobservant,(non-observant);,1.0,0.09090909090909091,11
promotion,promotion,0.905616123784662,0.09090909090909091,11
child,"child,",0.8002096386287344,0.09090909090909091,11
lawyer,lawyer,0.8272343860492964,0.09090909090909091,11
enough,enough,0.7545342096427207,0.09090909090909091,11
drama,drama,0.8814099520205921,0.09090909090909091,22
year,"year, year""), year,, year.",0.7778254726269995,0.09016393442622951,122
by,"By, by",0.715703900106726,0.08865248226950355,282
times,"times, times,",0.7870488945141599,0.08823529411764706,34
adolf,Adolf,0.988151475591363,0.08823529411764706,34
its,"""It's, its",0.7968367647072148,0.08823529411764706,34
even,even,0.7325032324763256,0.08695652173913043,23
gave,gave,0.783014753822363,0.08695652173913043,23
training,training,0.8594725675309752,0.08695652173913043,23
church,"Church, church",0.8324503808604934,0.08695652173913043,23
20,"20,",1.0,0.08695652173913043,23
vice,"Vice, Vice,",0.8845261041003417,0.08695652173913043,23
young,"Young,, young,",0.7830974678067872,0.08695652173913043,23
basis,basis,0.9020905157460591,0.08695652173913043,23
congress,"Congress, Congress,",0.9168298347690869,0.08695652173913043,46
1901,"1901, 1901.",1.0,0.08695652173913043,23
september,"(September, September",0.905327937712889,0.08695652173913043,23
stayed,stayed,0.8623017687159106,0.08695652173913043,23
1994,"(1994)., 1994",1.0,0.08695652173913043,23
program,"program, program,",0.8518440606684423,0.08695652173913043,23
studied,studied,0.9042306722795036,0.08695652173913043,23
active,active,0.9037449557567357,0.08695652173913043,23
accepted,accepted,0.8912567104509111,0.08695652173913043,23
but,but,0.6686205810181386,0.08641975308641975,81
twice,twice,0.8366939859111336,0.08571428571428572,35
1956,"1956),, 1956,",1.0,0.08571428571428572,35
before,before,0.7363729934972628,0.08571428571428572,35
system,"system, system.",0.8216846767862914,0.08571428571428572,35
office,"Office, office, office.",0.7900529794747153,0.08571428571428572,70
most,most,0.7686354489631754,0.08536585365853659,82
widely,widely,0.9842557937807026,0.0851063829787234,47
5,"(5, 5, 5,",1.0,0.0851063829787234,47
martin,"Martin, Martin,",0.851918221416308,0.0851063829787234,47
koch,"Koch, Koch,",1.0,0.0851063829787234,47
which,"(which, which",0.7564784693605846,0.08490566037735849,212
winthrop,"Winthrop, Winthrop,",1.0,0.0847457627118644,59
one,one,0.6829586237008557,0.08450704225352113,142
house,"House, house",0.7535488073640675,0.08433734939759036,83
university,"(University, University, University,, University.",0.8752065508285806,0.08396946564885496,131
bush,"Bush, Bush), Bush,, Bush.",0.8954695730258361,0.08353808353808354,407
dramas,dramas,1.0333210494927647,0.08333333333333333,12
animated,animated,0.9928017049047616,0.08333333333333333,12
10yearold,10-year-old,1.0,0.08333333333333333,12
screenplays,"screenplays,",1.0352014675709333,0.08333333333333333,12
featured,featured,0.9915071195307058,0.08333333333333333,12
political,political,0.8782136220351197,0.08333333333333333,12
tardieu,Tardieu,1.0,0.08333333333333333,12
creole,Creole,0.9969614767739136,0.08333333333333333,12
caraboo,Caraboo,1.0,0.08333333333333333,12
bbc,BBC,1.0,0.08333333333333333,12
simpson,Simpson,0.9232858706706217,0.08333333333333333,24
j,J.,1.0,0.08333333333333333,12
thus,thus,0.9008856315516985,0.08333333333333333,24
criticized,criticized,1.0170078766688313,0.08333333333333333,12
marge,Marge,0.9414146736847419,0.08333333333333333,12
eldest,eldest,0.9837293684278938,0.08333333333333333,24
tenth,Tenth,0.9437187881248411,0.08333333333333333,36
combat,combat,0.8962603554435694,0.08333333333333333,12
hills,Hills,0.881449139434764,0.08333333333333333,12
pilot,"pilot, pilot,",0.8703615440281927,0.08333333333333333,24
bolivar,Bolivar,1.0333210494927647,0.08333333333333333,12
lawn,Lawn,0.9007575493094832,0.08333333333333333,24
interred,interred,1.067702499536063,0.08333333333333333,12
angeles,"Angeles, Angeles,",0.8651803254414429,0.08333333333333333,24
casablanca,Casablanca,0.963666025319906,0.08333333333333333,12
cancer,cancer,0.877373752448051,0.08333333333333333,12
27,"27,",1.0,0.08333333333333333,36
utah,Utah,0.9372549018155899,0.08333333333333333,12
passed,passed,0.8443122247387899,0.08333333333333333,12
treasurer,Treasurer,0.9955256343027107,0.08333333333333333,12
watched,watched,0.8705693409106973,0.08333333333333333,12
doctor,"doctor,",0.7798631625126812,0.08333333333333333,12
flew,flew,0.8920692163789566,0.08333333333333333,12
grayson,Grayson,1.0,0.08333333333333333,12
attendance,attendance,0.9615231023693808,0.08333333333333333,12
canes,"""Canes"")",1.0333210494927647,0.08333333333333333,12
1935,1935,1.0,0.08333333333333333,12
1885,1885,1.0,0.08333333333333333,12
llb,LLB,1.1110771590560324,0.08333333333333333,12
stetson,Stetson,1.04144835960452,0.08333333333333333,12
completing,completing,1.0068837012671017,0.08333333333333333,12
childhood,childhood,0.8953021608320865,0.08333333333333333,12
little,Little,0.7127013263152867,0.08333333333333333,36
dancing,dancing,0.8422255401077118,0.08333333333333333,12
mcgehee,"McGehee,",1.0,0.08333333333333333,12
love,Love,0.7229757202473852,0.08333333333333333,24
dollars,dollars,0.827794485050274,0.08333333333333333,12
million,million,0.8108226359655015,0.08333333333333333,12
fokker,Fokker,1.0776247240292516,0.08333333333333333,24
tupelo,"Tupelo, Tupelo,",1.0563444325716727,0.08333333333333333,36
longterm,long-term,1.0,0.08333333333333333,12
1944,"1944,",1.0,0.08333333333333333,12
defeated,defeated,0.9321949822569341,0.08333333333333333,24
excerpt,excerpt,1.0909090909090906,0.08333333333333333,12
treaty,Treaty,0.9389842870259014,0.08333333333333333,12
adamsonis,Adams-Onis,1.0,0.08333333333333333,12
negotiated,negotiated,0.9893389731222032,0.08333333333333333,12
serving,serving,0.9029259535307408,0.08333333333333333,72
players,players,0.8877711560443012,0.08333333333333333,12
bridges,"bridges,",0.9372549018155899,0.08333333333333333,12
tenure,tenure,0.9776806665623498,0.08333333333333333,12
seat,seat,0.8275985475933522,0.08333333333333333,12
cabinet,"Cabinet, cabinet",0.9163049998721106,0.08333333333333333,24
obadiah,"Obadiah,",1.0,0.08333333333333333,12
1794,"1794,",1.0,0.08333333333333333,12
abroad,"abroad,, abroad.",0.9372549018155897,0.08333333333333333,24
met,met,0.7925651753175957,0.08333333333333333,12
himself,himself,0.8047426500051403,0.08333333333333333,12
belgium,"Belgium,",0.9905632980949127,0.08333333333333333,12
consecutive,consecutive,0.9807102177814587,0.08333333333333333,12
doctrine,"Doctrine,",1.0068837012671017,0.08333333333333333,12
trader,trader,0.9821909406900695,0.08333333333333333,12
1504,1504,1.0,0.08333333333333333,12
transplant,transplant,0.935675438536551,0.08333333333333333,12
wished,wished,0.9167338898457166,0.08333333333333333,12
christi,Christi,1.0,0.08333333333333333,12
1824,"1824,",1.0,0.08333333333333333,12
1922,1922,1.0,0.08333333333333333,12
canterbury,Canterbury,0.9915071195307058,0.08333333333333333,12
war,"War, War,, War.",0.7961438923256604,0.08333333333333333,108
parker,"Parker, Parker,",0.8783583749618405,0.08333333333333333,24
hands,hands,0.7841921607464407,0.08333333333333333,12
candidates,candidates,0.9466738813934766,0.08333333333333333,12
netherlands,Netherlands,1.035201467570933,0.08333333333333333,24
venerable,venerable,1.051694203258274,0.08333333333333333,12
got,got,0.6800575260380689,0.08333333333333333,12
considered,considered,0.8758987789429474,0.08333333333333333,12
putting,putting,0.8334198945229963,0.08333333333333333,12
juan,"Juan,",0.9206072180167822,0.08333333333333333,24
ostend,"Ostend,",1.0837107958138523,0.08333333333333333,12
retire,"retire,",0.9099691950193093,0.08333333333333333,12
frost,Frost,0.9380689784204014,0.08333333333333333,12
1936,1936,1.0,0.08333333333333333,12
philosophy,"philosophy,",0.9165904082224957,0.08333333333333333,12
surrey,"Surrey,",1.0281639927246806,0.08333333333333333,12
dracula,Dracula,1.0,0.08333333333333333,12
19th,19th,1.0,0.08333333333333333,12
9,"9,",1.0,0.08333333333333333,24
indicated,indicated,0.945465175266028,0.08333333333333333,12
horse,horse,0.8210979812063163,0.08333333333333333,12
act,act,0.8147359675170539,0.08333333333333333,12
curtiz,"Curtiz,",1.0,0.08333333333333333,12
intention,intention,0.9054717678046953,0.08333333333333333,12
tennessee,"Tennessee,",0.9452672735156398,0.08333333333333333,12
leftwing,left-wing,1.0,0.08333333333333333,12
1960s,1960s,1.0,0.08333333333333333,12
worker,worker,0.9055438798184171,0.08333333333333333,12
social,social,0.8614894164496026,0.08333333333333333,12
parliament,"Parliament, Parliament.",0.968159271060531,0.08333333333333333,24
earned,earned,0.8997475804651419,0.08333333333333333,24
graduate,Graduate,0.901175344917588,0.08333333333333333,12
highbury,"Highbury,",1.0,0.08333333333333333,12
bombing,bombing,0.9205016529364122,0.08333333333333333,12
curves,curves,0.9899463899727953,0.08333333333333333,12
either,either,0.7944284849910491,0.08333333333333333,12
managers,managers,0.9679834074444216,0.08333333333333333,12
dehumanising,dehumanising,1.0,0.08333333333333333,12
article,article,0.8825826522129089,0.08333333333333333,12
mathematician,"mathematician,",1.001611706087312,0.08333333333333333,12
pacifist,pacifist,1.0146500826602496,0.08333333333333333,12
plan,plan,0.803313730463472,0.08333333333333333,12
character,character,0.8562174212698133,0.08333333333333333,24
helped,helped,0.8481425991490356,0.08333333333333333,12
duty,duty,0.8447973255157007,0.08333333333333333,12
lemay,LeMay,1.0,0.08333333333333333,12
curtis,Curtis,1.0,0.08333333333333333,12
influenced,influenced,0.9707073368423712,0.08333333333333333,12
polite,polite,0.8959761114761823,0.08333333333333333,12
involvement,involvement,0.9374163798179355,0.08333333333333333,12
though,though,0.7945519826932043,0.08333333333333333,12
detachments,detachments,1.1270854553338217,0.08333333333333333,12
notable,notable,1.0195154695444761,0.08333333333333333,24
darwin,"Darwin, Darwin),, Darwin,, Darwin.",0.9666040071794542,0.08333333333333333,84
kerry,"Kerry,",0.9242014204857744,0.08333333333333333,12
1781,1781,1.0,0.08333333333333333,12
