word,original_forms,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences,pred_class
weekly,weekly,6,4.6499999999999995,0.6674529528899541,0.9393224588281862,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
satire,satire,6,0.6500000000000001,-0.18708664335714434,1.0170078766688313,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
launched,launched,8,3.7599999999999985,0.575187844927661,0.9477101959156671,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.25,12,Class 1
careers,careers,7,3.0799999999999996,0.4885507165004442,0.9555862984999594,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
david,David,5,101.88000000000007,2.008088936291577,0.8174464603371298,9.999999999999994e-05,-4.605120183487923,0.19444444444444445,0.1388888888888889,36,Class 1
frost,Frost,5,4.799999999999999,0.6812412373755873,0.9380689784204014,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
millicent,Millicent,9,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
others,others.,6,99.24,1.996686755600172,0.8184830222181662,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
besides,Besides,7,84.86,1.928703027430597,0.8246633611426729,0.00010000000000000003,-4.605120183487926,0.0,0.25,12,Class 1
casino,Casino,6,20.37,1.3089910290001643,0.8810008155454395,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
royale,Royale,6,0.7800000000000001,-0.10790539730951963,1.009809581573593,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.4166666666666667,12,Class 1
dramas,dramas,6,0.43,-0.3665315444204134,1.0333210494927647,0.00010000000000000003,-4.605120183487926,0.5,0.08333333333333333,12,Class 1
like,like,4,3998.9600000000014,3.60194706008097,0.6725502672653665,9.999999999999999e-05,-4.605120183487926,0.6666666666666666,0.0,24,Class 1
casanova,Casanova,8,3.61,0.5575072019056578,0.9493175270994859,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
1987,"(1987),",4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
shows,shows,5,41.51,1.6181527333785197,0.8528952060564983,0.009623177467886603,-3.333176517566915,0.5217391304347826,0.043478260869565216,23,Class 1
yes,"Yes,",3,1996.7599999999995,3.3003258681058583,0.69997037562674,0.00010000000000000003,-4.605120183487926,0.5,0.3333333333333333,12,Class 1
scripts,scripts,7,2.3299999999999996,0.36735592102601894,0.9666040071794525,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
screenplays,"screenplays,",11,0.4100000000000001,-0.38721614328026455,1.0352014675709333,0.00010000000000000003,-4.605120183487926,0.0,0.08333333333333333,12,Class 1
princess,Princess,8,39.590000000000025,1.5975855017522056,0.8547649543861627,0.0001,-4.605120183487926,0.17391304347826086,0.30434782608695654,23,Class 1
caraboo,Caraboo,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
bbc,BBC,3,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.08333333333333333,12,Class 1
situation,situation,9,82.49,1.9164013036038758,0.8257816996723749,0.00016553474620304676,-4.3530819449440585,0.16666666666666666,0.3333333333333333,12,Class 1
chalk,Chalk.,5,3.590000000000001,0.555094448578319,0.9495368683110622,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
bartholomew,Bartholomew,11,0.35000000000000003,-0.4559319556497244,1.04144835960452,0.00010000000000000003,-4.605120183487926,0.0,0.5833333333333334,12,Class 1
j,J.,1,1.0,0.0,1.0,0.00014254380923040138,-4.427859309169053,1.0,0.08333333333333333,12,Class 1
simpson,Simpson,7,6.98,0.843855422623161,0.9232858706706217,9.999999999999999e-05,-4.605120183487926,0.20833333333333334,0.08333333333333333,24,Class 1
voiced,(voiced,6,0.35000000000000003,-0.4559319556497244,1.04144835960452,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.3333333333333333,12,Class 1
nancy,Nancy,5,21.309999999999985,1.328583449714202,0.879219686389618,9.999999999999994e-05,-4.605120183487923,0.3333333333333333,0.1388888888888889,36,Class 1
cartwright,Cartwright),10,2.02,0.30535136944662383,0.9722407845957618,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
fictional,fictional,9,1.3900000000000003,0.14301480025409502,0.9869986545223549,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.4166666666666667,12,Class 1
featured,featured,8,1.24,0.09342168516223505,0.9915071195307058,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
animated,animated,8,1.1999999999999997,0.0791812460476248,0.9928017049047616,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
simpsons,Simpsons.,8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
10yearold,10-year-old,9,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.08333333333333333,12,Class 1
homer,Homer,5,6.670000000000001,0.8241258339165488,0.9250794696439505,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
marge,Marge,5,4.409999999999999,0.6444385894678387,0.9414146736847419,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
older,older,5,41.86000000000001,1.621799224002668,0.8525637069088484,0.00010000000000000003,-4.605120183487926,0.75,0.3333333333333333,12,Class 1
lisa,Lisa,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5,0.4166666666666667,12,Class 1
maggie,Maggie.,6,26.899999999999995,1.4297522800024078,0.8700225199997808,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
stanley,Stanley,7,18.610000000000003,1.269746373130767,0.8845685115335667,0.00010000000000000003,-4.605120183487926,0.25,0.5833333333333334,12,Class 1
geiger,Geiger,6,2.0,0.3010299956639812,0.9726336367578199,9.999999999999999e-05,-4.60512018348792,0.0625,0.10416666666666667,48,Class 1
1885,1885,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.08333333333333333,12,Class 1
marine,Marine,6,14.080000000000013,1.1486026548060928,0.8955815768358094,0.00024567095819873246,-4.272612938940189,0.31666666666666665,0.1,60,Class 1
corps,"Corps, Corps.",5,10.879999999999997,1.036628895362161,0.905761009512531,0.02254911540320418,-3.5078431852906435,0.16666666666666666,0.05555555555555555,36,Class 1
general,"General, general",7,115.39000000000011,2.0621681733517816,0.8125301660589278,0.07411173880456329,-3.0598924332222452,0.23333333333333334,0.15,60,Class 1
lead,lead,4,83.25,1.9203842421783575,0.8254196143474223,0.00010000000000000003,-4.605120183487926,0.5,0.3333333333333333,12,Class 1
middleburg,"Middleburg,",10,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.25,12,Class 1
attended,attended,8,3.879999999999998,0.5888317255942076,0.9464698431278,0.00030877741195931355,-4.263766631337687,0.058823529411764705,0.14705882352941177,34,Class 1
normal,Normal,6,70.37,1.8473875510273954,0.832055677179328,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.25,12,Class 1
industrial,Industrial,10,4.57,0.6599162000698503,0.9400076181754679,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
llb,LLB,3,0.06000000000000002,-1.2218487496163564,1.1110771590560324,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.08333333333333333,12,Class 1
stetson,Stetson,7,0.35000000000000003,-0.4559319556497244,1.04144835960452,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
enlisted,enlisted,8,3.41,0.5327543789924977,0.9515677837279545,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.5833333333333334,12,Class 1
commissioned,commissioned,12,1.41,0.14921911265537988,0.9864346261222381,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.4166666666666667,12,Class 1
lieutenant,"Lieutenant, lieutenant",10,104.03999999999998,2.0172003435238346,0.8166181505887419,0.006798158361536355,-3.3754976533057683,0.16666666666666666,0.25,24,Class 1
1909,1909.,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
attendance,attendance,10,2.6499999999999995,0.42324587393680785,0.9615231023693808,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
officers,"Officers', officers, officers.",8,28.26999999999999,1.4513258084895206,0.868061290137316,9.999999999999994e-05,-4.605120183487923,0.05555555555555555,0.05555555555555555,36,Class 1
port,Port,4,14.53,1.1622656142980217,0.8943394896092708,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
south,South,5,64.46999999999998,1.809357670211106,0.8355129390717169,0.00011801309257224132,-4.533104936795085,0.3611111111111111,0.25,36,Class 1
carolina,"Carolina,, Carolina;",8,6.2,0.7923916894982539,0.9279643918637955,9.999999999999999e-05,-4.605120183487926,0.2916666666666667,0.125,24,Class 1
detachments,detachments,11,0.039999999999999994,-1.3979400086720375,1.1270854553338217,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
aboard,aboard,6,26.63,1.4253711664389412,0.8704208030510051,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.5,12,Class 1
wisconsin,Wisconsin,9,4.509999999999999,0.6541765418779606,0.9405294052838221,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.4166666666666667,12,Class 1
bb9,(BB-9),3,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.25,12,Class 1
delaware,Delaware,8,1.84,0.26481782300953643,0.9759256524536787,0.00013611298817891565,-4.450944549731063,0.0,0.25,12,Class 1
bb28,(BB-28).,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
action,"""action, action",6,61.079999999999984,1.7858990283843845,0.837645542874147,0.0009589695180547289,-3.8585726386617303,0.391304347826087,0.21739130434782608,23,Class 1
distinguished,Distinguished,13,6.18,0.7909884750888159,0.9280919568101075,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
commanded,commanded,9,1.67,0.22271647114758328,0.9797530480774926,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.3333333333333333,12,Class 1
amphibious,Amphibious,10,0.59,-0.2291479883578558,1.0208316353052598,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
battle,battle,6,42.25,1.6258267132857112,0.8521975715194808,0.000498594211412847,-3.8016096390363927,0.3333333333333333,0.0,12,Class 1
okinawa,"Okinawa,",7,1.2699999999999998,0.10380372095595687,0.9905632980949127,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
command,command,7,43.63,1.6397852129868202,0.8509286170011982,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
tenth,Tenth,5,4.1599999999999975,0.6190933306267431,0.9437187881248411,9.999999999999994e-05,-4.605120183487923,0.3333333333333333,0.08333333333333333,36,Class 1
upon,upon,4,62.73000000000001,1.7974752875373345,0.8365931556784242,0.00010000000000000003,-4.605120183487926,0.9166666666666666,0.16666666666666666,12,Class 1
combat,combat,6,13.840000000000002,1.141136090120739,0.8962603554435694,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.08333333333333333,12,Class 1
lt,Lt.,2,27.37,1.4372747974101239,0.8693386547808979,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.16666666666666666,12,Class 1
simon,Simon,5,24.860000000000003,1.3955011243056263,0.8731362614267616,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.3333333333333333,12,Class 1
bolivar,Bolivar,7,0.43,-0.3665315444204134,1.0333210494927647,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
buckner,"Buckner,",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
commanding,Commanding,10,6.900000000000001,0.8388490907372556,0.9237409917511585,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.3333333333333333,12,Class 1
relieved,relieved,8,10.269999999999998,1.0115704435972783,0.9080390505820654,0.00010000000000000003,-4.605120183487926,0.0,0.25,12,Class 1
stilwell,Stilwell.,8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
culbert,Culbert,7,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.00010000000000000003,-4.605120183487926,0.0,0.25,12,Class 1
levy,Levy,4,1.9400000000000002,0.287801729930226,0.9738362063699794,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
olson,Olson,5,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.3333333333333333,0.25,24,Class 1
7,"7,",1,1.0,0.0,1.0,9.999999999999998e-05,-4.60512018348792,0.7391304347826086,0.13043478260869565,46,Class 1
1876,1876,4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.5833333333333334,0.16666666666666666,24,Class 1
1962,1962),4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
politician,politician.,10,3.270000000000001,0.5145477526602863,0.953222931576338,9.999999999999999e-05,-4.605120183487926,0.0,0.0,24,Class 1
fillmore,"Fillmore,",8,0.5099999999999999,-0.2924298239020637,1.0265845294456424,0.00010000000000000003,-4.605120183487926,0.0,0.16666666666666666,12,Class 1
utah,Utah,4,4.8999999999999995,0.6901960800285137,0.9372549018155899,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
delilah,Delilah,7,4.1000000000000005,0.6127838567197355,0.9442923766618422,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.4166666666666667,12,Class 1
2,"2,",1,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5,0.0,12,Class 1
1939,"1939, 1939.",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.375,0.16666666666666666,24,Class 1
1943,"1943, 1943,",4,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.3888888888888889,0.2222222222222222,36,Class 1
1898,1898,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
1942,"1942, 1942.",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.16666666666666666,0.125,24,Class 1
attorney,"Attorney, attorney",8,40.38999999999999,1.606273853169988,0.8539751042572735,0.0006584221033267067,-3.9801293173094923,0.5,0.20833333333333334,24,Class 1
earl,Earl,4,20.430000000000003,1.3102683666324475,0.8808846939425051,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.3333333333333333,12,Class 1
warren,Warren.,6,14.78,1.169674434058807,0.8936659605401084,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
secularists,Secularists,11,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.3333333333333333,12,Class 1
america,America.,7,77.91999999999999,1.8916489438705593,0.8280319141935858,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
85,"85,",2,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
buried,buried,6,34.080000000000005,1.5324995860946626,0.860681855809576,0.0001,-4.605120183487926,0.08695652173913043,0.0,23,Class 1
memorial,Memorial,8,7.060000000000001,0.848804701051804,0.9228359362680182,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
park,Park,4,72.12,1.858055718050365,0.8310858438136036,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
suburban,suburban,8,2.2899999999999996,0.359835482339888,0.9672876834236467,0.00010000000000000003,-4.605120183487926,0.0,0.08333333333333333,12,Class 1
glendale,Glendale.,8,0.8800000000000002,-0.055517327849831356,1.00504702980453,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
prescott,Prescott,8,1.0,0.0,1.0,9.999999999999999e-05,-4.60512018348792,0.25,0.14583333333333334,48,Class 1
sheldon,"Sheldon, Sheldon.",7,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.1111111111111111,0.08333333333333333,36,Class 1
1895,"1895,",4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.0,12,Class 1
columbus,"Columbus, Columbus,",8,4.960000000000002,0.6954816764901971,0.9367743930463465,9.999999999999999e-05,-4.60512018348792,0.16666666666666666,0.16666666666666666,48,Class 1
senator,Senator,7,33.16000000000001,1.5206145218782363,0.8617623161928877,0.24025528676688573,-3.0831109254926305,0.06666666666666667,0.13333333333333333,45,Class 1
connecticut,"Connecticut, Connecticut),, Connecticut., Connecticut;",11,6.3299999999999965,0.8014037100173543,0.9271451172711507,0.00010000000000000007,-4.605120183487924,0.14084507042253522,0.11267605633802817,71,Class 1
wall,Wall,4,70.69000000000001,1.849357981661299,0.8318765471217001,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.09090909090909091,11,Class 1
street,Street,6,148.18000000000004,2.170789590446391,0.8026554917776008,0.15520544634053793,-0.8471718832490687,0.36363636363636365,0.0,11,Class 3
executive,"Executive, executive",9,10.610000000000008,1.0257153839013402,0.90675314691806,0.0010314194608088444,-4.030795053772203,0.17142857142857143,0.11428571428571428,35,Class 1
banker,banker,6,4.759999999999999,0.6776069527204932,0.938399367934501,0.00010000000000000003,-4.605120183487926,0.45454545454545453,0.09090909090909091,11,Class 1
brown,Brown,5,60.11999999999992,1.779018971914869,0.8382710025531926,0.00012501995696050113,-4.5084680804280115,0.288135593220339,0.288135593220339,59,Class 1
harriman,"Harriman, Harriman,, Harriman.",8,1.0,0.0,1.0,0.00010000000000000006,-4.6051201834879265,0.0963855421686747,0.03614457831325301,83,Class 1
flora,Flora,5,2.2400000000000015,0.35024801833416297,0.968159271060531,9.999999999999999e-05,-4.605120183487926,0.25,0.20833333333333334,24,Class 1
dorothy,Dorothy,7,17.550000000000004,1.244277120801843,0.8868838981089233,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
walker,"Walker),, Walker,",6,15.840000000000009,1.1997551772534742,0.8909313475224111,0.00010000000000000005,-4.605120183487921,0.38333333333333336,0.05,60,Class 1
herbert,Herbert,7,4.22,0.6253124509616734,0.9431534135489391,0.0073785756277826055,-2.450884365697889,0.3541666666666667,0.14583333333333334,48,Class 1
walkers,Walker's,7,0.5099999999999999,-0.2924298239020635,1.0265845294456424,9.999999999999999e-05,-4.605120183487926,0.20833333333333334,0.0,24,Class 1
6,"6,",1,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.5714285714285714,0.0,35,Class 1
together,together,8,383.38999999999993,2.583640780943042,0.7651235653688141,0.00015228745729994417,-4.394794178810327,0.3333333333333333,0.16666666666666666,12,Class 1
jonathan,Jonathan,8,13.94,1.1442627737619906,0.8959761114761827,9.999999999999999e-05,-4.605120183487926,0.375,0.125,24,Class 1
those,those,5,753.0200000000001,2.8768065110935157,0.7384721353551349,0.03812397845077164,-1.6140210633986667,0.5,0.25,12,Class 1
attending,attending,9,7.139999999999996,0.8536982117761741,0.9223910716567117,9.999999999999999e-05,-4.605120183487926,0.125,0.125,24,Class 1
kennebunkport,"Kennebunkport,",13,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.125,0.08333333333333333,24,Class 1
maine,"Maine, Maine,, Maine;",5,5.53,0.7427251313046986,0.9324795335177544,9.999999999999994e-05,-4.605120183487923,0.2777777777777778,0.19444444444444445,36,Class 1
isabel,Isabel,6,3.5300000000000007,0.5477747053878227,0.9502022995101985,9.999999999999999e-05,-4.605120183487926,0.4583333333333333,0.2916666666666667,24,Class 1
stillman,Stillman,8,0.6500000000000001,-0.18708664335714434,1.0170078766688313,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
rockefeller,"Rockefeller, Rockefeller),",11,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.20833333333333334,0.08333333333333333,24,Class 1
percy,Percy,5,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
hope,"Hope, hope",4,320.63000000000005,2.5060041550265826,0.7721814404521292,0.000144262841587846,-4.446582033401995,0.25,0.16666666666666666,24,Class 1
lincoln,"Lincoln,",7,18.729999999999997,1.2725377773752375,0.8843147475113421,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
keck,"Keck,",4,0.15999999999999998,-0.7958800173440751,1.0723527288494614,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
elizabeth,Elizabeth,9,22.75,1.3569814009931311,0.8766380544551704,9.999999999999999e-05,-4.605120183487926,0.25,0.20833333333333334,24,Class 1
trotter,"Trotter,",7,0.43,-0.3665315444204134,1.0333210494927647,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
martha,Martha,6,28.649999999999995,1.4571246263034088,0.8675341248815086,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
pittman,"Pittman,",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.25,12,Class 1
ruth,Ruth,4,20.670000000000005,1.315340476627288,0.8804235930338828,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.25,12,Class 1
lionberger,"Lionberger,",10,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
knight,Knight,6,26.759999999999994,1.4274861090957862,0.8702285355367466,9.999999999999994e-05,-4.605120183487923,0.5555555555555556,0.4722222222222222,36,Class 1
wooley,"Wooley, Wooley),, Wooley,",6,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.3333333333333333,0.1388888888888889,36,Class 1
frank,Frank,5,159.38999999999996,2.2024610706294,0.7997762663064182,0.0001011601226796397,-4.599352379097396,0.25,0.08333333333333333,12,Class 1
shephard,"Shephard,",8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
shepley,"Shepley,",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
bentley,"Bentley,",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
isham,"Isham,",5,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.16666666666666666,12,Class 1
potter,Potter,6,20.37,1.3089910290001643,0.8810008155454395,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.16666666666666666,12,Class 1
wear,"Wear,",4,109.33,2.0387393481047487,0.8146600592632046,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
fenimore,Fenimore,8,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.16666666666666666,0.2222222222222222,36,Class 1
cooper,"Cooper, Cooper),, Cooper.",6,17.38999999999999,1.2402995820027127,0.8872454925452081,9.999999999999994e-05,-4.605120183487923,0.2777777777777778,0.027777777777777776,36,Class 1
fatherinlaw,"father-in-law,",11,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.3333333333333333,12,Class 1
partner,"partner, partner,",7,75.21999999999997,1.87633332908638,0.8294242428103294,9.999999999999994e-05,-4.605120183487923,0.3333333333333333,0.25,36,Class 1
averell,Averell,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
brought,brought,7,172.27,2.236209653717059,0.796708213298449,0.0002551994003963638,-4.136605062035563,0.16666666666666666,0.16666666666666666,12,Class 1
officer,"officer, officer.",7,103.23999999999997,2.0138479958718305,0.8169229094661968,0.0023783472627155154,-3.6128659011470914,0.08695652173913043,0.0,23,Class 1
investment,investment,10,9.75,0.9890046156985369,0.9100904894819516,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
banking,banking,7,2.98,0.4742162640762552,0.9568894305385224,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
firm,"firm, firm,, firm.",4,35.26999999999999,1.5474054596674887,0.8593267763938642,9.999999999999999e-05,-4.60512018348792,0.3958333333333333,0.10416666666666667,48,Class 1
1926,1926.,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
1931,"(1931),, 1931,",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.125,0.041666666666666664,24,Class 1
my,"""my",2,6762.729999999997,3.8301220486924046,0.6518070864825087,0.00010000000000000003,-4.605120183487926,0.5,0.3333333333333333,12,Class 1
good,good,4,2610.14,3.416663802202971,0.6893941997997298,0.00041843505290214614,-3.889285173827346,0.3333333333333333,0.16666666666666666,12,Class 1
fortune,"fortune""",7,29.759999999999994,1.4736329268738408,0.8660333702841961,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.08333333333333333,12,Class 1
close,close,5,219.43000000000012,2.341296003110065,0.7871549088081762,0.00038357624743918644,-4.242784375259385,0.2857142857142857,0.05714285714285714,35,Class 1
classmates,classmates,10,2.6299999999999994,0.419955748489758,0.9618222046827491,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
skull,Skull,5,14.709999999999999,1.1676126727275298,0.893853393388406,9.999999999999999e-05,-4.605120183487926,0.375,0.125,24,Class 1
bones,"Bones, Bones)",5,30.61000000000001,1.4858633295973354,0.864921515491151,9.999999999999999e-05,-4.605120183487926,0.625,0.4166666666666667,24,Class 1
roland,Roland,6,5.430000000000003,0.7347998295888468,0.9332000154919232,9.999999999999999e-05,-4.605120183487926,0.25,0.3333333333333333,24,Class 1
woolley,"Woolley,",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
ellery,Ellery,6,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.20833333333333334,0.20833333333333334,24,Class 1
lovett,"Lovett, Lovett.",6,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.1111111111111111,0.0,36,Class 1
mccance,McCance.,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
maintained,maintained,10,2.2400000000000007,0.3502480183341628,0.9681592710605306,0.00021591174371429016,-4.220212446318329,0.08333333333333333,0.0,12,Class 1
homes,homes,5,14.159999999999998,1.1510632533537504,0.8953578860587501,0.00010000000000000003,-4.605120183487926,0.25,0.4166666666666667,12,Class 1
greenwich,"Greenwich, Greenwich,",9,1.649999999999999,0.21748394421390604,0.9802287323441904,9.999999999999994e-05,-4.605120183487923,0.1111111111111111,0.05555555555555555,36,Class 1
compound,compound,8,7.079999999999999,0.8500332576897692,0.9227242493009302,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.3333333333333333,12,Class 1
10000,"10,000",5,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.75,12,Class 1
acre,acre,4,1.82,0.26007138798507473,0.9763571465468116,0.00010000000000000003,-4.605120183487926,0.75,0.5833333333333334,12,Class 1
40,(40,2,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.8333333333333334,0.3333333333333333,12,Class 1
km,"km, km?)",2,1.3700000000000008,0.1367205671564067,0.9875708575312355,0.0001,-4.605120183487926,0.391304347826087,0.2608695652173913,23,Class 1
plantation,plantation,10,3.3299999999999987,0.52244423350632,0.9525050696812437,0.00010000000000000003,-4.605120183487926,0.25,0.3333333333333333,12,Class 1
retreat,retreat,7,9.489999999999998,0.9772662124272925,0.911157617052064,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.5,12,Class 1
